ja,n,jp,s,sc,madm,mev,mabs,nro,nmate,lm,nlm,h,sp
MS,,,,,7.21,,,,,,,"<b>COLEGIUL ECONOMIC ""TRANSILVANIA"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(150) Turism şi alimentaţie</b><br/>Limba română
MS,,,,,7.82,,,,,,,"<b>COLEGIUL ECONOMIC ""TRANSILVANIA"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(151) Economic</b><br/>Limba română
MS,,,,,7.51,,,,,,,"<b>COLEGIUL ECONOMIC ""TRANSILVANIA"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(152) Comerţ</b><br/>Limba română
MS,,,,,7.60,,,,,,,"<b>COLEGIUL ECONOMIC ""TRANSILVANIA"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(153) Economic</b><br/>Limba română
MS,,,,,9.45,,,,,,,"<b>COLEGIUL NAȚIONAL ""UNIREA"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(116) Matematică-Informatică</b><br/>Limba română
MS,,,,,9.16,,,,,,,"<b>COLEGIUL NAȚIONAL ""UNIREA"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(117) Matematică-Informatică</b><br/>Limba română
MS,,,,,9.37,,,,,,,"<b>COLEGIUL NAȚIONAL ""UNIREA"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(118) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,8.76,,,,,,,"<b>COLEGIUL NAȚIONAL ""UNIREA"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(119) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,8.78,,,,,,,"<b>COLEGIUL NAȚIONAL ""UNIREA"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(120) Ştiinţe Sociale</b><br/>Limba română
MS,,,,,8.32,,,,,,,"<b>COLEGIUL NAȚIONAL ""UNIREA"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(121) Filologie</b><br/>Limba română
MS,,,,,9.30,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU PAPIU ILARIAN"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(101) Matematică-Informatică</b><br/>Limba română
MS,,,,,8.91,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU PAPIU ILARIAN"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(102) Matematică-Informatică</b><br/>Limba română
MS,,,,,9.10,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU PAPIU ILARIAN"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(103) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,8.93,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU PAPIU ILARIAN"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(104) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,7.26,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU PAPIU ILARIAN"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(105) Ştiinţe ale Naturii</b><br/>Limba germană
MS,,,,,8.75,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU PAPIU ILARIAN"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(106) Ştiinţe Sociale</b><br/>Limba română
MS,,,,,8.45,,,,,,,"<b>COLEGIUL NAȚIONAL ""ALEXANDRU PAPIU ILARIAN"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(107) Ştiinţe Sociale</b><br/>Limba română
MS,,,,,3.68,,,,,,,"<b>LICEUL TEHNOLOGIC ""AUREL PERSU"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(154) Mecanică</b><br/>Limba română
MS,,,,,4.23,,,,,,,"<b>LICEUL TEHNOLOGIC ""AUREL PERSU"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(155) Economic</b><br/>Limba română
MS,,,,,6.69,,,,,,,"<b>LICEUL TEHNOLOGIC ""AUREL PERSU"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(156) Economic</b><br/>Limba română
MS,,,,,3.70,,,,,,,"<b>LICEUL TEHNOLOGIC ""AVRAM IANCU"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(157) Comerţ</b><br/>Limba română
MS,,,,,5.20,,,,,,,"<b>LICEUL TEHNOLOGIC ""AVRAM IANCU"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(158) Comerţ</b><br/>Limba maghiară
MS,,,,,4.62,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE ȘINCAI"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(166) Electric</b><br/>Limba română
MS,,,,,3.73,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE ȘINCAI"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(167) Mecanică</b><br/>Limba română
MS,,,,,4.12,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE ȘINCAI"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(168) Mecanică</b><br/>Limba maghiară
MS,,,,,5.24,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE ȘINCAI"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(169) Electric</b><br/>Limba maghiară
MS,,,,,5.58,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE ȘINCAI"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(170) Turism şi alimentaţie</b><br/>Limba română
MS,,,,,6.04,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHEORGHE ȘINCAI"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(171) Turism şi alimentaţie</b><br/>Limba maghiară
MS,,,,,3.34,,,,,,,"<b>LICEUL TEHNOLOGIC ""TRAIAN VUIA"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(176) Estetica şi igiena corpului omenesc</b><br/>Limba română
MS,,,,,4.16,,,,,,,"<b>LICEUL TEHNOLOGIC ""TRAIAN VUIA"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(177) Estetica şi igiena corpului omenesc</b><br/>Limba maghiară
MS,,,,,3.82,,,,,,,"<b>LICEUL TEHNOLOGIC ""TRAIAN VUIA"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(178) Electric</b><br/>Limba română
MS,,,,,,,,,,,,"<b>LICEUL TEHNOLOGIC ""TRAIAN VUIA"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(179) Electric</b><br/>Limba maghiară
MS,,,,,3.93,,,,,,,"<b>LICEUL TEHNOLOGIC ""TRAIAN VUIA"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(180) Mecanică</b><br/>Limba română
MS,,,,,6.40,,,,,,,"<b>LICEUL TEHNOLOGIC ""TRAIAN VUIA"" TÎRGU MUREȘ</b><br/>Tehnic/Liceal/Zi",<b>(181) Mecanică</b><br/>Limba maghiară
MS,,,,,8.30,,,,,,,"<b>LICEUL TEORETIC ""BOLYAI FARKAS"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(108) Matematică-Informatică</b><br/>Limba maghiară
MS,,,,,8.90,,,,,,,"<b>LICEUL TEORETIC ""BOLYAI FARKAS"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(109) Matematică-Informatică</b><br/>Limba maghiară
MS,,,,,8.61,,,,,,,"<b>LICEUL TEORETIC ""BOLYAI FARKAS"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(110) Ştiinţe ale Naturii</b><br/>Limba maghiară
MS,,,,,8.43,,,,,,,"<b>LICEUL TEORETIC ""BOLYAI FARKAS"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(111) Ştiinţe ale Naturii</b><br/>Limba maghiară
MS,,,,,8.14,,,,,,,"<b>LICEUL TEORETIC ""BOLYAI FARKAS"" TÎRGU MUREȘ</b><br/>Real/Liceal/Zi",<b>(112) Ştiinţe ale Naturii</b><br/>Limba maghiară
MS,,,,,8.13,,,,,,,"<b>LICEUL TEORETIC ""BOLYAI FARKAS"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(113) Ştiinţe Sociale</b><br/>Limba maghiară
MS,,,,,7.82,,,,,,,"<b>LICEUL TEORETIC ""BOLYAI FARKAS"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(114) Ştiinţe Sociale</b><br/>Limba maghiară
MS,,,,,8.10,,,,,,,"<b>COLEGIUL NAȚIONAL PEDAGOGIC ""MIHAI EMINESCU"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(130) Ştiinţe Sociale</b><br/>Limba română
MS,,,,,7.57,,,,,,,"<b>COLEGIUL NAȚIONAL PEDAGOGIC ""MIHAI EMINESCU"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(131) Ştiinţe Sociale</b><br/>Limba maghiară
MS,,,,,7.86,,,,,,,"<b>COLEGIUL NAȚIONAL PEDAGOGIC ""MIHAI EMINESCU"" TÎRGU MUREȘ</b><br/>Umanist/Liceal/Zi",<b>(132) Filologie</b><br/>Limba română
MS,,,,,4.59,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 SIGHIȘOARA</b><br/>Tehnic/Liceal/Zi,<b>(234) Mecanică</b><br/>Limba română
MS,,,,,4.99,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 SIGHIȘOARA</b><br/>Servicii/Liceal/Zi,<b>(235) Economic</b><br/>Limba română
MS,,,,,5.67,,,,,,,"<b>LICEUL TEORETIC ""JOSEPH HALTRICH"" SIGHIȘOARA</b><br/>Real/Liceal/Zi",<b>(229) Matematică-Informatică</b><br/>Limba română
MS,,,,,7.15,,,,,,,"<b>LICEUL TEORETIC ""JOSEPH HALTRICH"" SIGHIȘOARA</b><br/>Real/Liceal/Zi",<b>(230) Matematică-Informatică</b><br/>Limba germană
MS,,,,,6.18,,,,,,,"<b>LICEUL TEORETIC ""JOSEPH HALTRICH"" SIGHIȘOARA</b><br/>Real/Liceal/Zi",<b>(231) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,6.45,,,,,,,"<b>LICEUL TEORETIC ""JOSEPH HALTRICH"" SIGHIȘOARA</b><br/>Umanist/Liceal/Zi",<b>(232) Filologie</b><br/>Limba română
MS,,,,,5.73,,,,,,,"<b>LICEUL TEORETIC ""JOSEPH HALTRICH"" SIGHIȘOARA</b><br/>Umanist/Liceal/Zi",<b>(233) Filologie</b><br/>Limba germană
MS,,,,,8.50,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIRCEA ELIADE"" SIGHIȘOARA</b><br/>Real/Liceal/Zi",<b>(222) Matematică-Informatică</b><br/>Limba română
MS,,,,,6.79,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIRCEA ELIADE"" SIGHIȘOARA</b><br/>Real/Liceal/Zi",<b>(223) Matematică-Informatică</b><br/>Limba maghiară
MS,,,,,7.88,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIRCEA ELIADE"" SIGHIȘOARA</b><br/>Real/Liceal/Zi",<b>(224) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,3.46,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIRCEA ELIADE"" SIGHIȘOARA</b><br/>Real/Liceal/Zi",<b>(225) Ştiinţe ale Naturii</b><br/>Limba maghiară
MS,,,,,7.22,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIRCEA ELIADE"" SIGHIȘOARA</b><br/>Umanist/Liceal/Zi",<b>(226) Filologie</b><br/>Limba română
MS,,,,,4.30,,,,,,,"<b>COLEGIUL NAȚIONAL ""MIRCEA ELIADE"" SIGHIȘOARA</b><br/>Umanist/Liceal/Zi",<b>(227) Filologie</b><br/>Limba maghiară
MS,,,,,6.25,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 LUDUȘ</b><br/>Real/Liceal/Zi,<b>(208) Matematică-Informatică</b><br/>Limba română
MS,,,,,7.02,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 LUDUȘ</b><br/>Real/Liceal/Zi,<b>(209) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,6.85,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 LUDUȘ</b><br/>Real/Liceal/Zi,<b>(210) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,3.91,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 LUDUȘ</b><br/>Real/Liceal/Zi,<b>(211) Ştiinţe ale Naturii</b><br/>Limba maghiară
MS,,,,,7.16,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 LUDUȘ</b><br/>Umanist/Liceal/Zi,<b>(212) Filologie</b><br/>Limba română
MS,,,,,5.45,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 LUDUȘ</b><br/>Tehnic/Liceal/Zi,<b>(213) Mecanică</b><br/>Limba română
MS,,,,,5.40,,,,,,,<b>LICEUL TEHNOLOGIC NR.1 LUDUȘ</b><br/>Tehnic/Liceal/Zi,<b>(214) Electric</b><br/>Limba română
MS,,,,,7.87,,,,,,,"<b>COLEGIUL ""PETRU MAIOR"" REGHIN</b><br/>Real/Liceal/Zi",<b>(182) Matematică-Informatică</b><br/>Limba română
MS,,,,,7.37,,,,,,,"<b>COLEGIUL ""PETRU MAIOR"" REGHIN</b><br/>Real/Liceal/Zi",<b>(183) Matematică-Informatică</b><br/>Limba maghiară
MS,,,,,7.50,,,,,,,"<b>COLEGIUL ""PETRU MAIOR"" REGHIN</b><br/>Real/Liceal/Zi",<b>(184) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,6.94,,,,,,,"<b>COLEGIUL ""PETRU MAIOR"" REGHIN</b><br/>Real/Liceal/Zi",<b>(185) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,7.07,,,,,,,"<b>COLEGIUL ""PETRU MAIOR"" REGHIN</b><br/>Real/Liceal/Zi",<b>(186) Ştiinţe ale Naturii</b><br/>Limba maghiară
MS,,,,,6.80,,,,,,,"<b>COLEGIUL ""PETRU MAIOR"" REGHIN</b><br/>Umanist/Liceal/Zi",<b>(187) Filologie</b><br/>Limba română
MS,,,,,6.57,,,,,,,"<b>COLEGIUL ""PETRU MAIOR"" REGHIN</b><br/>Servicii/Liceal/Zi",<b>(188) Economic</b><br/>Limba română
MS,,,,,6.21,,,,,,,"<b>COLEGIUL ""PETRU MAIOR"" REGHIN</b><br/>Tehnic/Liceal/Zi",<b>(189) Electronică automatizări</b><br/>Limba română
MS,,,,,6.69,,,,,,,"<b>LICEUL TEORETIC ""LUCIAN BLAGA"" REGHIN</b><br/>Real/Liceal/Zi",<b>(190) Matematică-Informatică</b><br/>Limba română
MS,,,,,8.11,,,,,,,"<b>LICEUL TEORETIC ""LUCIAN BLAGA"" REGHIN</b><br/>Real/Liceal/Zi",<b>(191) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,7.12,,,,,,,"<b>LICEUL TEORETIC ""LUCIAN BLAGA"" REGHIN</b><br/>Umanist/Liceal/Zi",<b>(192) Ştiinţe Sociale</b><br/>Limba română
MS,,,,,5.87,,,,,,,"<b>LICEUL TEORETIC ""LUCIAN BLAGA"" REGHIN</b><br/>Umanist/Liceal/Zi",<b>(193) Ştiinţe Sociale</b><br/>Limba maghiară
MS,,,,,6.59,,,,,,,"<b>LICEUL TEORETIC ""LUCIAN BLAGA"" REGHIN</b><br/>Umanist/Liceal/Zi",<b>(195) Filologie</b><br/>Limba maghiară
MS,,,,,6.28,,,,,,,"<b>LICEUL TEORETIC ""LUCIAN BLAGA"" REGHIN</b><br/>Servicii/Liceal/Zi",<b>(196) Turism şi alimentaţie</b><br/>Limba română
MS,,,,,5.07,,,,,,,"<b>LICEUL TEORETIC ""LUCIAN BLAGA"" REGHIN</b><br/>Servicii/Liceal/Zi",<b>(197) Turism şi alimentaţie</b><br/>Limba maghiară
MS,,,,,7.32,,,,,,,"<b>LICEUL TEORETIC ""LUCIAN BLAGA"" REGHIN</b><br/>Umanist/Liceal/Zi",<b>(194) Filologie</b><br/>Limba română
MS,,,,,4.85,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN BOJOR"" REGHIN</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(198) Agricultură</b><br/>Limba română
MS,,,,,5.62,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN BOJOR"" REGHIN</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(199) Industrie alimentară</b><br/>Limba română
MS,,,,,5.77,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN BOJOR"" REGHIN</b><br/>Servicii/Liceal/Zi",<b>(200) Economic</b><br/>Limba română
MS,,,,,5.43,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN BOJOR"" REGHIN</b><br/>Servicii/Liceal/Zi",<b>(201) Turism şi alimentaţie</b><br/>Limba română
MS,,,,,6.91,,,,,,,"<b>LICEUL TEHNOLOGIC ""DOMOKOS KAZMER"" SOVATA</b><br/>Real/Liceal/Zi",<b>(236) Matematică-Informatică</b><br/>Limba maghiară
MS,,,,,5.87,,,,,,,"<b>LICEUL TEHNOLOGIC ""DOMOKOS KAZMER"" SOVATA</b><br/>Real/Liceal/Zi",<b>(237) Ştiinţe ale Naturii</b><br/>Limba maghiară
MS,,,,,4.83,,,,,,,"<b>LICEUL TEHNOLOGIC ""DOMOKOS KAZMER"" SOVATA</b><br/>Umanist/Liceal/Zi",<b>(238) Ştiinţe Sociale</b><br/>Limba maghiară
MS,,,,,5.23,,,,,,,"<b>LICEUL TEHNOLOGIC ""DOMOKOS KAZMER"" SOVATA</b><br/>Servicii/Liceal/Zi",<b>(239) Comerţ</b><br/>Limba maghiară
MS,,,,,6.00,,,,,,,"<b>LICEUL TEHNOLOGIC ""DOMOKOS KAZMER"" SOVATA</b><br/>Servicii/Liceal/Zi",<b>(240) Turism şi alimentaţie</b><br/>Limba maghiară
MS,,,,,5.93,,,,,,,"<b>LICEUL TEORETIC ""ANDREI BÂRSEANU"" TÂRNĂVENI</b><br/>Real/Liceal/Zi",<b>(241) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,6.40,,,,,,,"<b>LICEUL TEORETIC ""ANDREI BÂRSEANU"" TÂRNĂVENI</b><br/>Real/Liceal/Zi",<b>(242) Ştiinţe ale Naturii</b><br/>Limba maghiară
MS,,,,,7.27,,,,,,,"<b>LICEUL TEORETIC ""ANDREI BÂRSEANU"" TÂRNĂVENI</b><br/>Umanist/Liceal/Zi",<b>(243) Filologie</b><br/>Limba română
MS,,,,,4.54,,,,,,,"<b>LICEUL TEORETIC ""ANDREI BÂRSEANU"" TÂRNĂVENI</b><br/>Umanist/Liceal/Zi",<b>(244) Filologie</b><br/>Limba maghiară
MS,,,,,5.95,,,,,,,"<b>LICEUL TEORETIC ""ANDREI BÂRSEANU"" TÂRNĂVENI</b><br/>Umanist/Liceal/Zi",<b>(245) Ştiinţe Sociale</b><br/>Limba română
MS,,,,,4.33,,,,,,,<b>LICEUL TEHNOLOGIC TÂRNĂVENI</b><br/>Servicii/Liceal/Zi,<b>(246) Economic</b><br/>Limba română
MS,,,,,3.55,,,,,,,<b>LICEUL TEHNOLOGIC TÂRNĂVENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(247) Protecţia mediului</b><br/>Limba română
MS,,,,,3.49,,,,,,,<b>LICEUL TEHNOLOGIC TÂRNĂVENI</b><br/>Tehnic/Liceal/Zi,<b>(248) Mecanică</b><br/>Limba română
MS,,,,,4.03,,,,,,,"<b>LICEUL TEHNOLOGIC ""VASILE NETEA"" DEDA</b><br/>Real/Liceal/Zi",<b>(202) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,2.95,,,,,,,"<b>LICEUL TEHNOLOGIC ""VASILE NETEA"" DEDA</b><br/>Tehnic/Liceal/Zi",<b>(203) Fabricarea produselor din lemn</b><br/>Limba română
MS,,,,,2.97,,,,,,,<b>LICEUL SILVIC GURGHIU</b><br/>Umanist/Liceal/Zi,<b>(204) Filologie</b><br/>Limba română
MS,,,,,4.43,,,,,,,<b>LICEUL SILVIC GURGHIU</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(205) Silvicultură</b><br/>Limba română
MS,,,,,4.80,,,,,,,<b>LICEUL TEHNOLOGIC IERNUT</b><br/>Real/Liceal/Zi,<b>(206) Ştiinţe ale Naturii</b><br/>Limba română
MS,,,,,5.07,,,,,,,<b>LICEUL TEHNOLOGIC IERNUT</b><br/>Tehnic/Liceal/Zi,<b>(207) Electric</b><br/>Limba română
MS,,,,,5.16,,,,,,,"<b>COLEGIUL AGRICOL ""TRAIAN SĂVULESCU"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(143) Comerţ</b><br/>Limba română
MS,,,,,5.72,,,,,,,"<b>COLEGIUL AGRICOL ""TRAIAN SĂVULESCU"" TÎRGU MUREȘ</b><br/>Servicii/Liceal/Zi",<b>(144) Economic</b><br/>Limba română
MS,,,,,3.36,,,,,,,"<b>COLEGIUL AGRICOL ""TRAIAN SĂVULESCU"" TÎRGU MUREȘ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(145) Agricultură</b><br/>Limba română
MS,,,,,5.33,,,,,,,"<b>COLEGIUL AGRICOL ""TRAIAN SĂVULESCU"" TÎRGU MUREȘ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(146) Agricultură</b><br/>Limba română
MS,,,,,4.42,,,,,,,"<b>COLEGIUL AGRICOL ""TRAIAN SĂVULESCU"" TÎRGU MUREȘ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(147) Industrie alimentară</b><br/>Limba română
MS,,,,,5.20,,,,,,,"<b>COLEGIUL AGRICOL ""TRAIAN SĂVULESCU"" TÎRGU MUREȘ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(148) Protecţia mediului</b><br/>Limba română
MS,,,,,6.06,,,,,,,"<b>LICEUL TEORETIC ""DR. LIND"" CÂMPENIȚA</b><br/>Real/Liceal/Zi",<b>(401) Ştiinţe ale Naturii</b><br/>Limba română
NT,,,,,8.34,,,,,,,"<b>COLEGIUL TEHNOLOGIC ""SPIRU HARET"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Servicii/Liceal/Zi",<b>(156) Comerţ</b><br/>Limba română
NT,,,,,8.30,,,,,,,"<b>COLEGIUL TEHNOLOGIC ""SPIRU HARET"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Servicii/Liceal/Zi",<b>(157) Economic</b><br/>Limba română
NT,,,,,7.54,,,,,,,"<b>LICEUL ECONOMIC ""ALEXANDRU IOAN CUZA"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Servicii/Liceal/Zi",<b>(167) Economic</b><br/>Limba română
NT,,,,,7.27,,,,,,,"<b>LICEUL ECONOMIC ""ALEXANDRU IOAN CUZA"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Servicii/Liceal/Zi",<b>(168) Turism şi alimentaţie</b><br/>Limba română
NT,,,,,6.00,,,,,,,"<b>LICEUL TEHNOLOGIC ""DIMITRIE LEONIDA"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Servicii/Liceal/Zi",<b>(177) Turism şi alimentaţie</b><br/>Limba română
NT,,,,,6.96,,,,,,,"<b>COLEGIUL TEHNIC ""GHEORGHE CARTIANU"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Tehnic/Liceal/Zi",<b>(132) Electronică automatizări</b><br/>Limba română
NT,,,,,6.81,,,,,,,"<b>COLEGIUL TEHNIC ""GHEORGHE CARTIANU"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(133) Industrie alimentară</b><br/>Limba română
NT,,,,,6.78,,,,,,,"<b>COLEGIUL TEHNIC ""GHEORGHE CARTIANU"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(134) Protecţia mediului</b><br/>Limba română
NT,,,,,5.95,,,,,,,"<b>COLEGIUL TEHNIC DE TRANSPORTURI, MUNICIPIUL PIATRA-NEAMȚ</b><br/>Tehnic/Liceal/Zi",<b>(126) Electric</b><br/>Limba română
NT,,,,,6.01,,,,,,,"<b>COLEGIUL TEHNIC DE TRANSPORTURI, MUNICIPIUL PIATRA-NEAMȚ</b><br/>Tehnic/Liceal/Zi",<b>(127) Mecanică</b><br/>Limba română
NT,,,,,6.34,,,,,,,"<b>COLEGIUL TEHNIC FORESTIER, MUNICIPIUL PIATRA-NEAMȚ</b><br/>Tehnic/Liceal/Zi",<b>(128) Fabricarea produselor din lemn</b><br/>Limba română
NT,,,,,6.66,,,,,,,"<b>COLEGIUL TEHNIC FORESTIER, MUNICIPIUL PIATRA-NEAMȚ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(130) Protecţia mediului</b><br/>Limba română
NT,,,,,6.40,,,,,,,"<b>COLEGIUL TEHNIC FORESTIER, MUNICIPIUL PIATRA-NEAMȚ</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(131) Silvicultură</b><br/>Limba română
NT,,,,,8.55,,,,,,,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ASACHI"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Real/Liceal/Zi",<b>(109) Ştiinţe ale Naturii</b><br/>Limba română
NT,,,,,8.48,,,,,,,"<b>COLEGIUL NAȚIONAL ""GHEORGHE ASACHI"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Umanist/Liceal/Zi",<b>(110) Ştiinţe Sociale</b><br/>Limba română
NT,,,,,8.64,,,,,,,"<b>COLEGIUL NAȚIONAL DE INFORMATICĂ, MUNICIPIUL PIATRA-NEAMȚ</b><br/>Real/Liceal/Zi",<b>(106) Matematică-Informatică</b><br/>Limba română
NT,,,,,9.19,,,,,,,"<b>COLEGIUL NAȚIONAL ""PETRU RAREȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Real/Liceal/Zi",<b>(111) Matematică-Informatică</b><br/>Limba română
NT,,,,,8.98,,,,,,,"<b>COLEGIUL NAȚIONAL ""PETRU RAREȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Real/Liceal/Zi",<b>(112) Ştiinţe ale Naturii</b><br/>Limba română
NT,,,,,8.60,,,,,,,"<b>COLEGIUL NAȚIONAL ""PETRU RAREȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Umanist/Liceal/Zi",<b>(113) Ştiinţe Sociale</b><br/>Limba română
NT,,,,,8.62,,,,,,,"<b>COLEGIUL NAȚIONAL ""CALISTRAT HOGAȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Umanist/Liceal/Zi",<b>(101) Filologie</b><br/>Limba română
NT,,,,,8.84,,,,,,,"<b>COLEGIUL NAȚIONAL ""CALISTRAT HOGAȘ"", MUNICIPIUL PIATRA-NEAMȚ</b><br/>Real/Liceal/Zi",<b>(103) Matematică-Informatică</b><br/>Limba română
