ja,n,jp,s,sc,madm,mev,mabs,nro,nmate,lm,nlm,h,sp
TM,,,,,3.32,,,,,,,"<b>LICEUL TEORETIC ""ALEXANDRU MOCIONI"" CIACOVA</b><br/>Real/Liceal/Zi",<b>(188) Matematică-Informatică</b><br/>Limba română
TM,,,,,3.80,,,,,,,"<b>LICEUL TEORETIC ""ALEXANDRU MOCIONI"" CIACOVA</b><br/>Umanist/Liceal/Zi",<b>(189) Ştiinţe Sociale</b><br/>Limba română
TM,,,,,2.37,,,,,,,"<b>LICEUL TEORETIC ""SFINȚII KIRIL ȘI METODII"" DUDEȘTII VECHI</b><br/>Real/Liceal/Zi",<b>(219) Ştiinţe ale Naturii</b><br/>Limba română
TM,,,,,4.60,,,,,,,"<b>LICEUL TEORETIC ""TRAIAN VUIA"" FĂGET</b><br/>Servicii/Liceal/Zi",<b>(220) Economic</b><br/>Limba română
TM,,,,,4.80,,,,,,,"<b>LICEUL TEORETIC ""TRAIAN VUIA"" FĂGET</b><br/>Umanist/Liceal/Zi",<b>(221) Filologie</b><br/>Limba română
TM,,,,,4.80,,,,,,,"<b>LICEUL TEORETIC ""TRAIAN VUIA"" FĂGET</b><br/>Real/Liceal/Zi",<b>(222) Matematică-Informatică</b><br/>Limba română
TM,,,,,5.20,,,,,,,<b>LICEUL TEORETIC GĂTAIA</b><br/>Umanist/Liceal/Zi,<b>(229) Filologie</b><br/>Limba română
TM,,,,,3.10,,,,,,,<b>LICEUL TEORETIC GĂTAIA</b><br/>Real/Liceal/Zi,<b>(230) Matematică-Informatică</b><br/>Limba română
TM,,,,,4.35,,,,,,,<b>LICEUL TEORETIC GĂTAIA</b><br/>Real/Liceal/Zi,<b>(231) Ştiinţe ale Naturii</b><br/>Limba română
TM,,,,,2.17,,,,,,,"<b>LICEUL TEHNOLOGIC ""ROMULUS PARASCHIVOIU"" LOVRIN</b><br/>Servicii/Liceal/Zi",<b>(148) Economic</b><br/>Limba română
TM,,,,,3.00,,,,,,,"<b>LICEUL TEHNOLOGIC ""TRAIAN GROZĂVESCU"" NĂDRAG</b><br/>Tehnic/Liceal/Zi",<b>(153) Electric</b><br/>Limba română
TM,,,,,2.20,,,,,,,<b>LICEUL TEORETIC PECIU NOU</b><br/>Real/Liceal/Zi,<b>(232) Ştiinţe ale Naturii</b><br/>Limba română
TM,,,,,4.95,,,,,,,<b>LICEUL TEORETIC PERIAM</b><br/>Umanist/Liceal/Zi,<b>(233) Filologie</b><br/>Limba română
TM,,,,,3.00,,,,,,,<b>LICEUL TEORETIC PERIAM</b><br/>Real/Liceal/Zi,<b>(234) Ştiinţe ale Naturii</b><br/>Limba română
TM,,,,,2.92,,,,,,,<b>LICEUL TEORETIC RECAȘ</b><br/>Real/Liceal/Zi,<b>(235) Ştiinţe ale Naturii</b><br/>Limba română
TM,,,,,6.95,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION.I.C.BRĂTIANU"" TIMIȘOARA</b><br/>Servicii/Liceal/Zi",<b>(143) Comerţ</b><br/>Limba română
TM,,,,,7.37,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION.I.C.BRĂTIANU"" TIMIȘOARA</b><br/>Servicii/Liceal/Zi",<b>(144) Economic</b><br/>Limba română
TM,,,,,6.37,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION.I.C.BRĂTIANU"" TIMIȘOARA</b><br/>Servicii/Liceal/Zi",<b>(145) Estetica şi igiena corpului omenesc</b><br/>Limba română
TM,,,,,6.12,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION.I.C.BRĂTIANU"" TIMIȘOARA</b><br/>Tehnic/Liceal/Zi",<b>(147) Mecanică</b><br/>Limba română
TL,,,,,3.67,,,,,,,"<b>LICEUL TEORETIC ""CONSTANTIN BRĂTESCU"" ISACCEA</b><br/>Umanist/Liceal/Zi",<b>(129) Ştiinţe Sociale</b><br/>Limba română
TL,,,,,6.15,,,,,,,"<b>LICEUL TEORETIC ""GHEORGHE MUNTEANU MURGOCI"" MĂCIN</b><br/>Umanist/Liceal/Zi",<b>(130) Filologie</b><br/>Limba română
TL,,,,,4.75,,,,,,,"<b>LICEUL TEORETIC ""GHEORGHE MUNTEANU MURGOCI"" MĂCIN</b><br/>Real/Liceal/Zi",<b>(131) Matematică-Informatică</b><br/>Limba română
TL,,,,,6.97,,,,,,,"<b>LICEUL TEORETIC ""GHEORGHE MUNTEANU MURGOCI"" MĂCIN</b><br/>Real/Liceal/Zi",<b>(132) Ştiinţe ale Naturii</b><br/>Limba română
TL,,,,,6.77,,,,,,,"<b>LICEUL TEORETIC ""GHEORGHE MUNTEANU MURGOCI"" MĂCIN</b><br/>Umanist/Liceal/Zi",<b>(133) Ştiinţe Sociale</b><br/>Limba română
TL,,,,,3.40,,,,,,,"<b>LICEUL TEORETIC ""JEAN BART"" SULINA</b><br/>Real/Liceal/Zi",<b>(143) Matematică-Informatică</b><br/>Limba română
TL,,,,,3.20,,,,,,,<b>LICEUL TEHNOLOGIC TOPOLOG</b><br/>Resurse naturale și protecția mediului/Liceal/Zi,<b>(128) Protecţia mediului</b><br/>Limba română
TL,,,,,7.47,,,,,,,"<b>LICEUL TEORETIC ""ION CREANGĂ"" TULCEA</b><br/>Umanist/Liceal/Zi",<b>(138) Filologie</b><br/>Limba română
TL,,,,,7.82,,,,,,,"<b>LICEUL TEORETIC ""ION CREANGĂ"" TULCEA</b><br/>Real/Liceal/Zi",<b>(141) Ştiinţe ale Naturii</b><br/>Limba română
TL,,,,,7.82,,,,,,,"<b>LICEUL TEORETIC ""ION CREANGĂ"" TULCEA</b><br/>Umanist/Liceal/Zi",<b>(142) Ştiinţe Sociale</b><br/>Limba română
TL,,,,,4.27,,,,,,,"<b>LICEUL TEHNOLOGIC ""HENRI COANDĂ"" TULCEA</b><br/>Tehnic/Liceal/Zi",<b>(117) Electromecanică</b><br/>Limba română
TL,,,,,5.70,,,,,,,"<b>LICEUL TEHNOLOGIC ""HENRI COANDĂ"" TULCEA</b><br/>Tehnic/Liceal/Zi",<b>(118) Electronică automatizări</b><br/>Limba română
TL,,,,,3.42,,,,,,,"<b>LICEUL TEHNOLOGIC ""HENRI COANDĂ"" TULCEA</b><br/>Tehnic/Liceal/Zi",<b>(119) Mecanică</b><br/>Limba română
TL,,,,,3.95,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"" TULCEA</b><br/>Tehnic/Liceal/Zi","<b>(121) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română"
TL,,,,,3.02,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"" TULCEA</b><br/>Tehnic/Liceal/Zi",<b>(122) Industrie textilă şi pielărie</b><br/>Limba română
TL,,,,,9.00,,,,,,,"<b>LICEUL TEORETIC ""GRIGORE MOISIL"" TULCEA</b><br/>Real/Liceal/Zi",<b>(134) Matematică-Informatică</b><br/>Limba română
TL,,,,,8.92,,,,,,,"<b>LICEUL TEORETIC ""GRIGORE MOISIL"" TULCEA</b><br/>Real/Liceal/Zi",<b>(135) Ştiinţe ale Naturii</b><br/>Limba română
TL,,,,,8.37,,,,,,,"<b>LICEUL TEORETIC ""GRIGORE MOISIL"" TULCEA</b><br/>Umanist/Liceal/Zi",<b>(136) Ştiinţe Sociale</b><br/>Limba română
TL,,,,,6.60,,,,,,,"<b>COLEGIUL ECONOMIC ""DELTA DUNĂRII"" TULCEA</b><br/>Servicii/Liceal/Zi",<b>(105) Comerţ</b><br/>Limba română
TL,,,,,6.62,,,,,,,"<b>COLEGIUL ECONOMIC ""DELTA DUNĂRII"" TULCEA</b><br/>Servicii/Liceal/Zi",<b>(106) Economic</b><br/>Limba română
TL,,,,,6.07,,,,,,,"<b>COLEGIUL ECONOMIC ""DELTA DUNĂRII"" TULCEA</b><br/>Servicii/Liceal/Zi",<b>(107) Turism şi alimentaţie</b><br/>Limba română
TL,,,,,4.50,,,,,,,"<b>LICEUL TEHNOLOGIC AGRICOL ""NICOLAE CORNĂȚEANU"" TULCEA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(124) Agricultură</b><br/>Limba română
TL,,,,,3.05,,,,,,,"<b>LICEUL TEHNOLOGIC AGRICOL ""NICOLAE CORNĂȚEANU"" TULCEA</b><br/>Servicii/Liceal/Zi",<b>(125) Economic</b><br/>Limba română
TL,,,,,4.10,,,,,,,"<b>LICEUL TEHNOLOGIC AGRICOL ""NICOLAE CORNĂȚEANU"" TULCEA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(126) Protecţia mediului</b><br/>Limba română
TL,,,,,7.92,,,,,,,"<b>COLEGIUL DOBROGEAN ""SPIRU HARET"" TULCEA</b><br/>Umanist/Liceal/Zi",<b>(101) Filologie</b><br/>Limba română
TL,,,,,8.45,,,,,,,"<b>COLEGIUL DOBROGEAN ""SPIRU HARET"" TULCEA</b><br/>Real/Liceal/Zi",<b>(102) Matematică-Informatică</b><br/>Limba română
TL,,,,,8.50,,,,,,,"<b>COLEGIUL DOBROGEAN ""SPIRU HARET"" TULCEA</b><br/>Real/Liceal/Zi",<b>(103) Ştiinţe ale Naturii</b><br/>Limba română
TL,,,,,8.22,,,,,,,"<b>COLEGIUL DOBROGEAN ""SPIRU HARET"" TULCEA</b><br/>Umanist/Liceal/Zi",<b>(104) Ştiinţe Sociale</b><br/>Limba română
TL,,,,,3.42,,,,,,,"<b>LICEUL TEHNOLOGIC ""BRAD SEGAL"" TULCEA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(115) Industrie alimentară</b><br/>Limba română
TL,,,,,5.17,,,,,,,"<b>LICEUL TEHNOLOGIC ""BRAD SEGAL"" TULCEA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(116) Protecţia mediului</b><br/>Limba română
TL,,,,,4.15,,,,,,,"<b>LICEUL ""DIMITRIE CANTEMIR"" BABADAG</b><br/>Umanist/Liceal/Zi",<b>(109) Filologie</b><br/>Limba română
TL,,,,,2.20,,,,,,,"<b>LICEUL ""DIMITRIE CANTEMIR"" BABADAG</b><br/>Umanist/Liceal/Zi",<b>(110) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,2.97,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", SAT VETRIȘOAIA</b><br/>Tehnic/Liceal/Zi",<b>(170) Mecanică</b><br/>Limba română
VS,,,,,2.70,,,,,,,"<b>LICEUL TEHNOLOGIC ""MARCEL GUGUIANU"", SAT ZORLENI</b><br/>Servicii/Liceal/Zi",<b>(152) Economic</b><br/>Limba română
VS,,,,,2.67,,,,,,,"<b>LICEUL TEHNOLOGIC ""MARCEL GUGUIANU"", SAT ZORLENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(153) Industrie alimentară</b><br/>Limba română
VS,,,,,2.67,,,,,,,"<b>LICEUL TEHNOLOGIC ""MARCEL GUGUIANU"", SAT ZORLENI</b><br/>Tehnic/Liceal/Zi",<b>(154) Mecanică</b><br/>Limba română
VS,,,,,6.70,,,,,,,"<b>COLEGIUL NAȚIONAL ""GH. ROȘCA CODREANU"", MUN. BÂRLAD</b><br/>Umanist/Liceal/Zi",<b>(115) Filologie</b><br/>Limba română
VS,,,,,7.82,,,,,,,"<b>COLEGIUL NAȚIONAL ""GH. ROȘCA CODREANU"", MUN. BÂRLAD</b><br/>Real/Liceal/Zi",<b>(116) Matematică-Informatică</b><br/>Limba română
VS,,,,,8.52,,,,,,,"<b>COLEGIUL NAȚIONAL ""GH. ROȘCA CODREANU"", MUN. BÂRLAD</b><br/>Real/Liceal/Zi",<b>(117) Ştiinţe ale Naturii</b><br/>Limba română
VS,,,,,7.72,,,,,,,"<b>COLEGIUL NAȚIONAL ""GH. ROȘCA CODREANU"", MUN. BÂRLAD</b><br/>Umanist/Liceal/Zi",<b>(118) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,5.07,,,,,,,"<b>LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"", MUN. BÂRLAD</b><br/>Servicii/Liceal/Zi",<b>(135) Comerţ</b><br/>Limba română
VS,,,,,4.20,,,,,,,"<b>LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"", MUN. BÂRLAD</b><br/>Tehnic/Liceal/Zi",<b>(136) Electronică automatizări</b><br/>Limba română
VS,,,,,4.57,,,,,,,"<b>LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"", MUN. BÂRLAD</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(137) Industrie alimentară</b><br/>Limba română
VS,,,,,4.45,,,,,,,"<b>LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"", MUN. BÂRLAD</b><br/>Tehnic/Liceal/Zi",<b>(138) Industrie textilă şi pielărie</b><br/>Limba română
VS,,,,,4.35,,,,,,,"<b>LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"", MUN. BÂRLAD</b><br/>Tehnic/Liceal/Zi",<b>(139) Mecanică</b><br/>Limba română
VS,,,,,5.55,,,,,,,"<b>LICEUL TEHNOLOGIC ""ALEXANDRU IOAN CUZA"", MUN. BÂRLAD</b><br/>Servicii/Liceal/Zi",<b>(140) Turism şi alimentaţie</b><br/>Limba română
VS,,,,,2.92,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Servicii/Liceal/Zi",<b>(164) Estetica şi igiena corpului omenesc</b><br/>Limba română
VS,,,,,2.72,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(165) Industrie alimentară</b><br/>Limba română
VS,,,,,2.92,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Tehnic/Liceal/Zi",<b>(166) Mecanică</b><br/>Limba română
VS,,,,,4.00,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Servicii/Liceal/Zi",<b>(167) Turism şi alimentaţie</b><br/>Limba română
VS,,,,,4.15,,,,,,,"<b>LICEUL TEHNOLOGIC ""PETRU RAREȘ"", MUN. BÂRLAD</b><br/>Umanist/Liceal/Zi",<b>(169) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,6.82,,,,,,,"<b>LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BÂRLAD</b><br/>Servicii/Liceal/Zi",<b>(178) Economic</b><br/>Limba română
VS,,,,,6.47,,,,,,,"<b>LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BÂRLAD</b><br/>Umanist/Liceal/Zi",<b>(179) Filologie</b><br/>Limba română
VS,,,,,7.75,,,,,,,"<b>LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BÂRLAD</b><br/>Real/Liceal/Zi",<b>(180) Matematică-Informatică</b><br/>Limba română
VS,,,,,6.20,,,,,,,"<b>LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BÂRLAD</b><br/>Servicii/Liceal/Zi",<b>(181) Turism şi alimentaţie</b><br/>Limba română
VS,,,,,5.92,,,,,,,"<b>LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BÂRLAD</b><br/>Real/Liceal/Zi",<b>(182) Ştiinţe ale Naturii</b><br/>Limba română
VS,,,,,6.90,,,,,,,"<b>LICEUL TEORETIC ""MIHAI EMINESCU"", MUN. BÂRLAD</b><br/>Umanist/Liceal/Zi",<b>(183) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,3.17,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN CORIVAN"", MUN. HUŞI</b><br/>Servicii/Liceal/Zi",<b>(142) Comerţ</b><br/>Limba română
VS,,,,,3.90,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN CORIVAN"", MUN. HUŞI</b><br/>Tehnic/Liceal/Zi",<b>(143) Industrie textilă şi pielărie</b><br/>Limba română
VS,,,,,4.10,,,,,,,"<b>LICEUL TEHNOLOGIC ""IOAN CORIVAN"", MUN. HUŞI</b><br/>Tehnic/Liceal/Zi",<b>(144) Mecanică</b><br/>Limba română
VS,,,,,6.85,,,,,,,"<b>SEMINARUL TEOLOGIC ORTODOX ""SF. IOAN GURĂ DE AUR"", MUN. HUȘI</b><br/>Umanist/Liceal/Zi",<b>(190) Filologie</b><br/>Limba română
VS,,,,,7.50,,,,,,,"<b>COLEGIUL NAŢIONAL ""CUZA VODĂ"", MUN. HUŞI</b><br/>Umanist/Liceal/Zi",<b>(111) Filologie</b><br/>Limba română
VS,,,,,8.07,,,,,,,"<b>COLEGIUL NAŢIONAL ""CUZA VODĂ"", MUN. HUŞI</b><br/>Real/Liceal/Zi",<b>(112) Matematică-Informatică</b><br/>Limba română
VS,,,,,7.22,,,,,,,"<b>COLEGIUL NAŢIONAL ""CUZA VODĂ"", MUN. HUŞI</b><br/>Real/Liceal/Zi",<b>(113) Ştiinţe ale Naturii</b><br/>Limba română
VS,,,,,7.25,,,,,,,"<b>COLEGIUL NAŢIONAL ""CUZA VODĂ"", MUN. HUŞI</b><br/>Umanist/Liceal/Zi",<b>(114) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,3.32,,,,,,,"<b>COLEGIUL AGRICOL ""DIMITRIE CANTEMIR"", MUN. HUŞI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(101) Agricultură</b><br/>Limba română
VS,,,,,6.50,,,,,,,"<b>COLEGIUL AGRICOL ""DIMITRIE CANTEMIR"", MUN. HUŞI</b><br/>Servicii/Liceal/Zi",<b>(102) Economic</b><br/>Limba română
VS,,,,,5.20,,,,,,,"<b>COLEGIUL AGRICOL ""DIMITRIE CANTEMIR"", MUN. HUŞI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(103) Industrie alimentară</b><br/>Limba română
VS,,,,,2.55,,,,,,,"<b>COLEGIUL AGRICOL ""DIMITRIE CANTEMIR"", MUN. HUŞI</b><br/>Tehnic/Liceal/Zi",<b>(104) Mecanică</b><br/>Limba română
VS,,,,,5.07,,,,,,,"<b>COLEGIUL AGRICOL ""DIMITRIE CANTEMIR"", MUN. HUŞI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(105) Protecţia mediului</b><br/>Limba română
VS,,,,,4.02,,,,,,,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Servicii/Liceal/Zi",<b>(156) Economic</b><br/>Limba română
VS,,,,,4.67,,,,,,,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Umanist/Liceal/Zi",<b>(157) Filologie</b><br/>Limba română
VS,,,,,6.95,,,,,,,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Real/Liceal/Zi",<b>(158) Matematică-Informatică</b><br/>Limba română
VS,,,,,3.87,,,,,,,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Tehnic/Liceal/Zi",<b>(159) Producţie media</b><br/>Limba română
VS,,,,,3.07,,,,,,,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(160) Protecţia mediului</b><br/>Limba română
VS,,,,,4.02,,,,,,,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Real/Liceal/Zi",<b>(161) Ştiinţe ale Naturii</b><br/>Limba română
VS,,,,,4.75,,,,,,,"<b>LICEUL TEHNOLOGIC ""NICOLAE IORGA"", ORAȘ NEGREȘTI</b><br/>Umanist/Liceal/Zi",<b>(163) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,7.60,,,,,,,"<b>LICEUL TEORETIC ""MIHAIL KOGĂLNICEANU"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(184) Filologie</b><br/>Limba română
VS,,,,,8.65,,,,,,,"<b>LICEUL TEORETIC ""MIHAIL KOGĂLNICEANU"", MUN. VASLUI</b><br/>Real/Liceal/Zi",<b>(185) Matematică-Informatică</b><br/>Limba română
VS,,,,,7.20,,,,,,,"<b>LICEUL TEORETIC ""MIHAIL KOGĂLNICEANU"", MUN. VASLUI</b><br/>Real/Liceal/Zi",<b>(186) Ştiinţe ale Naturii</b><br/>Limba română
VS,,,,,8.77,,,,,,,"<b>LICEUL TEORETIC ""MIHAIL KOGĂLNICEANU"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(187) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,7.40,,,,,,,"<b>LICEUL TEORETIC ""MIHAIL KOGĂLNICEANU"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(189) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,7.80,,,,,,,"<b>LICEUL TEORETIC ""MIHAIL KOGĂLNICEANU"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(188) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,3.25,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"", MUN. VASLUI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(145) Agricultură</b><br/>Limba română
VS,,,,,2.85,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"", MUN. VASLUI</b><br/>Tehnic/Liceal/Zi","<b>(146) Construcţii, instalaţii şi lucrări publice</b><br/>Limba română"
VS,,,,,2.45,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"", MUN. VASLUI</b><br/>Servicii/Liceal/Zi",<b>(147) Estetica şi igiena corpului omenesc</b><br/>Limba română
VS,,,,,2.90,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"", MUN. VASLUI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(148) Industrie alimentară</b><br/>Limba română
VS,,,,,4.07,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"", MUN. VASLUI</b><br/>Tehnic/Liceal/Zi",<b>(149) Mecanică</b><br/>Limba română
VS,,,,,3.27,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"", MUN. VASLUI</b><br/>Servicii/Liceal/Zi",<b>(150) Turism şi alimentaţie</b><br/>Limba română
VS,,,,,3.35,,,,,,,"<b>LICEUL TEHNOLOGIC ""ION MINCU"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(151) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,7.72,,,,,,,"<b>LICEUL TEORETIC ""EMIL RACOVIȚĂ"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(174) Filologie</b><br/>Limba română
VS,,,,,7.97,,,,,,,"<b>LICEUL TEORETIC ""EMIL RACOVIȚĂ"", MUN. VASLUI</b><br/>Real/Liceal/Zi",<b>(175) Matematică-Informatică</b><br/>Limba română
VS,,,,,8.27,,,,,,,"<b>LICEUL TEORETIC ""EMIL RACOVIȚĂ"", MUN. VASLUI</b><br/>Real/Liceal/Zi",<b>(176) Ştiinţe ale Naturii</b><br/>Limba română
VS,,,,,8.17,,,,,,,"<b>LICEUL TEORETIC ""EMIL RACOVIȚĂ"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(177) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,5.90,,,,,,,"<b>COLEGIUL ECONOMIC ""ANGHEL RUGINĂ"", MUN. VASLUI</b><br/>Servicii/Liceal/Zi",<b>(106) Economic</b><br/>Limba română
VS,,,,,6.42,,,,,,,"<b>COLEGIUL ECONOMIC ""ANGHEL RUGINĂ"", MUN. VASLUI</b><br/>Real/Liceal/Zi",<b>(107) Matematică-Informatică</b><br/>Limba română
VS,,,,,6.12,,,,,,,"<b>COLEGIUL ECONOMIC ""ANGHEL RUGINĂ"", MUN. VASLUI</b><br/>Servicii/Liceal/Zi",<b>(108) Turism şi alimentaţie</b><br/>Limba română
VS,,,,,6.67,,,,,,,"<b>COLEGIUL ECONOMIC ""ANGHEL RUGINĂ"", MUN. VASLUI</b><br/>Real/Liceal/Zi",<b>(109) Ştiinţe ale Naturii</b><br/>Limba română
VS,,,,,6.95,,,,,,,"<b>COLEGIUL ECONOMIC ""ANGHEL RUGINĂ"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(110) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,2.80,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Servicii/Liceal/Zi",<b>(120) Economic</b><br/>Limba română
VS,,,,,3.60,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Tehnic/Liceal/Zi",<b>(121) Electric</b><br/>Limba română
VS,,,,,4.60,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Tehnic/Liceal/Zi",<b>(122) Electronică automatizări</b><br/>Limba română
VS,,,,,5.02,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(123) Filologie</b><br/>Limba română
VS,,,,,3.92,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Real/Liceal/Zi",<b>(124) Matematică-Informatică</b><br/>Limba română
VS,,,,,3.10,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Tehnic/Liceal/Zi",<b>(125) Mecanică</b><br/>Limba română
VS,,,,,2.90,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Servicii/Liceal/Zi",<b>(126) Turism şi alimentaţie</b><br/>Limba română
VS,,,,,4.70,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Real/Liceal/Zi",<b>(127) Ştiinţe ale Naturii</b><br/>Limba română
VS,,,,,5.10,,,,,,,"<b>LICEUL ""ȘTEFAN PROCOPIU"", MUN. VASLUI</b><br/>Umanist/Liceal/Zi",<b>(128) Ştiinţe Sociale</b><br/>Limba română
VS,,,,,3.62,,,,,,,"<b>LICEUL ""ȘTEFAN CEL MARE"", SAT CODĂEȘTI</b><br/>Umanist/Liceal/Zi",<b>(119) Filologie</b><br/>Limba română
VS,,,,,4.20,,,,,,,"<b>LICEUL TEHNOLOGIC, SAT VLADIA</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(173) Agricultură</b><br/>Limba română
VS,,,,,1.87,,,,,,,"<b>LICEUL TEHNOLOGIC ""GHENUȚĂ COMAN"", ORAȘ MURGENI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(141) Agricultură</b><br/>Limba română
VS,,,,,3.60,,,,,,,"<b>LICEUL TEHNOLOGIC, SAT PUIEȘTI</b><br/>Tehnic/Liceal/Zi",<b>(171) Mecanică</b><br/>Limba română
VS,,,,,4.00,,,,,,,"<b>LICEUL TEHNOLOGIC, SAT PUIEȘTI</b><br/>Resurse naturale și protecția mediului/Liceal/Zi",<b>(172) Protecţia mediului</b><br/>Limba română
VL,,,,,9.12,,,,,,,"<b>COLEGIUL NATIONAL DE INFORMATICA MATEI BASARAB, MUN. RM. VALCEA</b><br/>Real/Liceal/Zi",<b>(119) Matematică-Informatică</b><br/>Limba română
VL,,,,,8.77,,,,,,,"<b>COLEGIUL NATIONAL DE INFORMATICA MATEI BASARAB, MUN. RM. VALCEA</b><br/>Umanist/Liceal/Zi",<b>(122) Ştiinţe Sociale</b><br/>Limba română
